file_name	file_name_date	my_list	my_button1	my_button2	keyboard_input.keys	keyboard_input.rt	withinBlock.thisN	word	prompt	suffix	vowel	carrier_sentence	target_sentence	target1	target2	my_choice	resp_is_first_variant	category	derivational	nsyl	Azonosító	Melyik évben születtél?	Mi a nemed?	Tanultál nyelvészetet?	date	expName	psychopyVersion	OS
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	trugoznak	trugzanak	right	7.1163	56	trugzik / trugozik	trugzik, trugozni	nek	NA	János imád trugozni, ezért sokat trugzik.	Ők ritkán...	trugzanak	trugoznak	trugzanak	TRUE	cselekszik	-zik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	sporzemnek	sporzemnak	left	4.0204	57	sporzem	sporzem	nak	e	Ez itt egy sporzem.	Elneveztem a kutyámat...	sporzemnek	sporzemnak	sporzemnek	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	lijeznak	lijeznek	right	2.9928	58	lijez	lijez	nak	e	Ez itt egy lijez.	Elneveztem a kutyámat...	lijeznek	lijeznak	lijeznek	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	nyádlanak	nyádoznak	left	13.6836	59	nyádlik / nyádozik	nyádlik, nyádozni	nek	NA	János imád nyádozni, ezért sokat nyádlik.	Ők ritkán...	nyádlanak	nyádoznak	nyádlanak	TRUE	cselekszik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	rapszeknél	rapszeknál	left	3.3618	60	rapszek	rapszek	nál	e	Ez itt egy rapszek.	Nincs is jobb egy jó...	rapszeknél	rapszeknál	rapszeknél	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	metégszenek	metégednek	left	6.2484	61	metégszik / metégedik	metégszik, metégedni	nek	NA	János imád metégedni, ezért sokat metégszik.	Ők ritkán...	metégszenek	metégednek	metégszenek	TRUE	cselekszik	-szik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	vorszennél	vorszennál	left	2.7061	62	vorszen	vorszen	nál	e	Ez itt egy vorszen.	Nincs is jobb egy jó...	vorszennél	vorszennál	vorszennél	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	spibegezünk	spibeglünk	left	7.867	63	spibeglik / spibegezik	spibeglik, spibegezni	ünk	NA	János imád spibegezni, ezért sokat spibeglik.	Mi ritkán...	spibeglünk	spibegezünk	spibegezünk	FALSE	cselekszik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	dineltben	dineltban	left	4.0108	64	dinelt	dinelt	ban	e	Ez itt egy dinelt.	Ott vagyunk a...	dineltben	dineltban	dineltben	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	fivénylem	fivénylek	left	3.4617	65	fivénylik	fivénylesz	NA	NA	Te bizony sokat fivénylesz.	Én is sokat...	fivénylek	fivénylem	fivénylem	FALSE	lakik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	prihekszek	prihekszem	right	2.8424	66	prihekszik	prihekszel	NA	NA	Te bizony sokat prihekszel.	Én is sokat...	prihekszek	prihekszem	prihekszem	FALSE	lakik	-szik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	játozunk	játlunk	right	6.612	67	játlik / játozik	játlik, játozni	ünk	NA	János imád játozni, ezért sokat játlik.	Mi ritkán...	játlunk	játozunk	játlunk	TRUE	cselekszik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	sprízemnál	sprízemnél	right	2.7411	68	sprízem	sprízem	nál	e	Ez itt egy sprízem.	Nincs is jobb egy jó...	sprízemnél	sprízemnál	sprízemnél	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	kluhéjnél	kluhéjnál	right	5.5346	69	kluhéj	kluhéj	nál	é	Ez itt egy kluhéj.	Nincs is jobb egy jó...	kluhéjnél	kluhéjnál	kluhéjnál	FALSE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	lorjódzok	lorjódzom	right	3.1072	70	lorjódzik	lorjódzol	NA	NA	Te bizony sokat lorjódzol.	Én is sokat...	lorjódzok	lorjódzom	lorjódzom	FALSE	lakik	-zik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	livényezünk	livénylünk	right	4.597	71	livénylik / livényezik	livénylik, livényezni	ünk	NA	János imád livényezni, ezért sokat livénylik.	Mi ritkán...	livénylünk	livényezünk	livénylünk	TRUE	cselekszik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	flehékszem	flehékszek	right	2.9814	72	flehékszik	flehékszel	NA	NA	Te bizony sokat flehékszel.	Én is sokat...	flehékszek	flehékszem	flehékszek	TRUE	lakik	-szik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	fréslünk	frésezünk	left	4.408	73	fréslik / frésezik	fréslik, frésezni	ünk	NA	János imád frésezni, ezért sokat fréslik.	Mi ritkán...	fréslünk	frésezünk	fréslünk	TRUE	cselekszik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	flüröklötök	flürököztök	left	6.5378	74	flüröklik / flüröközik	flüröklik, flüröközni	tek	NA	János imád flüröközni, ezért sokat flüröklik.	Ti ritkán...	flüröklötök	flürököztök	flüröklötök	TRUE	cselekszik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	lírlanak	líroznak	left	4.7837	75	lírlik / lírozik	lírlik, lírozni	nek	NA	János imád lírozni, ezért sokat lírlik.	Ők ritkán...	lírlanak	líroznak	lírlanak	TRUE	cselekszik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	poslotok	posoztok	left	5.7154	76	poslik / posozik	poslik, posozni	tek	NA	János imád posozni, ezért sokat poslik.	Ti ritkán...	poslotok	posoztok	poslotok	TRUE	cselekszik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	brágédnek	brágédnak	right	3.3094	77	brágéd	brágéd	nak	é	Ez itt egy brágéd.	Elneveztem a kutyámat...	brágédnek	brágédnak	brágédnak	FALSE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	frodlom	frodlok	left	2.4028	78	frodlik	frodlasz	NA	NA	Te bizony sokat frodlasz.	Én is sokat...	frodlok	frodlom	frodlom	FALSE	lakik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	prihegednek	prihegszenek	left	6.129	79	prihegszik / prihegedik	prihegszik, prihegedni	nek	NA	János imád prihegedni, ezért sokat prihegszik.	Ők ritkán...	prihegszenek	prihegednek	prihegednek	FALSE	cselekszik	-szik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	dilaklotok	dilakoztok	right	704.139	80	dilaklik / dilakozik	dilaklik, dilakozni	tek	NA	János imád dilakozni, ezért sokat dilaklik.	Ti ritkán...	dilaklotok	dilakoztok	dilakoztok	FALSE	cselekszik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	csintékben	csintékban	left	2.5764	81	csinték	csinték	ban	é	Ez itt egy csinték.	Ott vagyunk a...	csintékben	csintékban	csintékben	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	pratelynak	pratelynek	right	2.7147	82	prately	prately	nak	e	Ez itt egy prately.	Elneveztem a kutyámat...	pratelynek	pratelynak	pratelynek	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	dingecnek	dingecnak	left	2.3537	83	dingec	dingec	nak	e	Ez itt egy dingec.	Elneveztem a kutyámat...	dingecnek	dingecnak	dingecnek	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	tribejeztek	tribejletek	right	3.5412	84	tribejlik / tribejezik	tribejlik, tribejezni	tek	NA	János imád tribejezni, ezért sokat tribejlik.	Ti ritkán...	tribejletek	tribejeztek	tribejletek	TRUE	cselekszik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	klidlom	klidlok	right	3.3492	85	klidlik	klidlasz	NA	NA	Te bizony sokat klidlasz.	Én is sokat...	klidlok	klidlom	klidlok	TRUE	lakik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	spöklünk	spöközünk	left	3.9665	86	spöklik / spöközik	spöklik, spöközni	ünk	NA	János imád spöközni, ezért sokat spöklik.	Mi ritkán...	spöklünk	spöközünk	spöklünk	TRUE	cselekszik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	klehényeztek	klehényletek	right	5.1068	87	klehénylik / klehényezik	klehénylik, klehényezni	tek	NA	János imád klehényezni, ezért sokat klehénylik.	Ti ritkán...	klehényletek	klehényeztek	klehényletek	TRUE	cselekszik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	szanéjnak	szanéjnek	left	2.4494	88	szanéj	szanéj	nak	é	Ez itt egy szanéj.	Elneveztem a kutyámat...	szanéjnek	szanéjnak	szanéjnak	FALSE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	garcépnél	garcépnál	left	6.1911	89	garcép	garcép	nál	é	Ez itt egy garcép.	Nincs is jobb egy jó...	garcépnél	garcépnál	garcépnél	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	nyöbzenek	nyöböznek	left	3.8615	90	nyöbzik / nyöbözik	nyöbzik, nyöbözni	nek	NA	János imád nyöbözni, ezért sokat nyöbzik.	Ők ritkán...	nyöbzenek	nyöböznek	nyöbzenek	TRUE	cselekszik	-zik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	sprigzotok	sprigoztok	right	3.6231	91	sprigzik / sprigozik	sprigzik, sprigozni	tek	NA	János imád sprigozni, ezért sokat sprigzik.	Ti ritkán...	sprigzotok	sprigoztok	sprigoztok	FALSE	cselekszik	-zik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	spihegzem	spihegzek	left	4.302	92	spihegzik	spihegzel	NA	NA	Te bizony sokat spihegzel.	Én is sokat...	spihegzek	spihegzem	spihegzem	FALSE	lakik	-zik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	gúdenban	gúdenben	right	2.1973	93	gúden	gúden	ban	e	Ez itt egy gúden.	Ott vagyunk a...	gúdenben	gúdenban	gúdenben	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	spüjzök	spüjzöm	left	2.677	94	spüjzik	spüjzöl	NA	NA	Te bizony sokat spüjzöl.	Én is sokat...	spüjzök	spüjzöm	spüjzök	TRUE	lakik	-zik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	floglok	floglom	right	3.2749	95	floglik	floglasz	NA	NA	Te bizony sokat floglasz.	Én is sokat...	floglok	floglom	floglom	FALSE	lakik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	jábézban	jábézben	left	3.0733	96	jábéz	jábéz	ban	é	Ez itt egy jábéz.	Ott vagyunk a...	jábézben	jábézban	jábézban	FALSE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	flagánylok	flagánylom	left	26.4144	97	flagánylik	flagánylasz	NA	NA	Te bizony sokat flagánylasz.	Én is sokat...	flagánylok	flagánylom	flagánylok	TRUE	lakik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	spülűdzök	spülűdzöm	right	3.4665	98	spülűdzik	spülűdzöl	NA	NA	Te bizony sokat spülűdzöl.	Én is sokat...	spülűdzök	spülűdzöm	spülűdzöm	FALSE	lakik	-zik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	csólorzom	csólorzok	left	4.4055	99	csólorzik	csólorzol	NA	NA	Te bizony sokat csólorzol.	Én is sokat...	csólorzok	csólorzom	csólorzom	FALSE	lakik	-zik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	nyüröznek	nyürzenek	left	4.8117	100	nyürzik / nyürözik	nyürzik, nyürözni	nek	NA	János imád nyürözni, ezért sokat nyürzik.	Ők ritkán...	nyürzenek	nyüröznek	nyüröznek	FALSE	cselekszik	-zik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	sprebeznek	sprebzenek	left	4.1391	101	sprebzik / sprebezik	sprebzik, sprebezni	nek	NA	János imád sprebezni, ezért sokat sprebzik.	Ők ritkán...	sprebzenek	sprebeznek	sprebeznek	FALSE	cselekszik	-zik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	szűslök	szűslöm	left	3.7196	102	szűslik	szűslesz	NA	NA	Te bizony sokat szűslesz.	Én is sokat...	szűslök	szűslöm	szűslök	TRUE	lakik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	fluboklotok	flubokoztok	right	3.7001	103	fluboklik / flubokozik	fluboklik, flubokozni	tek	NA	János imád flubokozni, ezért sokat fluboklik.	Ti ritkán...	fluboklotok	flubokoztok	flubokoztok	FALSE	cselekszik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	spatárzom	spatárzok	left	3.0441	104	spatárzik	spatárzol	NA	NA	Te bizony sokat spatárzol.	Én is sokat...	spatárzok	spatárzom	spatárzom	FALSE	lakik	-zik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	frálasoznak	frálaslanak	right	3.2805	105	frálaslik / frálasozik	frálaslik, frálasozni	nek	NA	János imád frálasozni, ezért sokat frálaslik.	Ők ritkán...	frálaslanak	frálasoznak	frálaslanak	TRUE	cselekszik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	dihelynak	dihelynek	right	2.6175	106	dihely	dihely	nak	e	Ez itt egy dihely.	Elneveztem a kutyámat...	dihelynek	dihelynak	dihelynek	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	fröjöztök	fröjzötök	right	9.9976	107	fröjzik / fröjözik	fröjzik, fröjözni	tek	NA	János imád fröjözni, ezért sokat fröjzik.	Ti ritkán...	fröjzötök	fröjöztök	fröjzötök	TRUE	cselekszik	-zik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	szirlom	szirlok	left	9.4743	108	szirlik	szirlasz	NA	NA	Te bizony sokat szirlasz.	Én is sokat...	szirlok	szirlom	szirlom	FALSE	lakik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	navecben	navecban	left	4.433	109	navec	navec	ban	e	Ez itt egy navec.	Ott vagyunk a...	navecben	navecban	navecben	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	huroslom	huroslok	left	4.2831	110	huroslik	huroslasz	NA	NA	Te bizony sokat huroslasz.	Én is sokat...	huroslok	huroslom	huroslom	FALSE	lakik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	molszotok	molodtok	left	3.4538	111	molszik / molodik	molszik, molodni	tek	NA	János imád molodni, ezért sokat molszik.	Ti ritkán...	molszotok	molodtok	molszotok	TRUE	cselekszik	-szik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	jonylok	jonylom	right	7.3558	112	jonylik	jonylasz	NA	NA	Te bizony sokat jonylasz.	Én is sokat...	jonylok	jonylom	jonylom	FALSE	lakik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	fájézban	fájézben	left	4.7174	113	fájéz	fájéz	ban	é	Ez itt egy fájéz.	Ott vagyunk a...	fájézben	fájézban	fájézban	FALSE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	zarcégnál	zarcégnél	right	6.4819	114	zarcég	zarcég	nál	é	Ez itt egy zarcég.	Nincs is jobb egy jó...	zarcégnél	zarcégnál	zarcégnél	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	dóbemnak	dóbemnek	right	2.8351	115	dóbem	dóbem	nak	e	Ez itt egy dóbem.	Elneveztem a kutyámat...	dóbemnek	dóbemnak	dóbemnek	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	nuroklunk	nurokozunk	left	3.0573	116	nuroklik / nurokozik	nuroklik, nurokozni	ünk	NA	János imád nurokozni, ezért sokat nuroklik.	Mi ritkán...	nuroklunk	nurokozunk	nuroklunk	TRUE	cselekszik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	flűgzünk	flűgözünk	left	4.046	117	flűgzik / flűgözik	flűgzik, flűgözni	ünk	NA	János imád flűgözni, ezért sokat flűgzik.	Mi ritkán...	flűgzünk	flűgözünk	flűgzünk	TRUE	cselekszik	-zik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	trírozunk	trírzunk	left	4.6948	118	trírzik / trírozik	trírzik, trírozni	ünk	NA	János imád trírozni, ezért sokat trírzik.	Mi ritkán...	trírzunk	trírozunk	trírozunk	FALSE	cselekszik	-zik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	driládzok	driládzom	right	3.8193	119	driládzik	driládzol	NA	NA	Te bizony sokat driládzol.	Én is sokat...	driládzok	driládzom	driládzom	FALSE	lakik	-zik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	flüröslöm	flüröslök	left	5.8657	120	flüröslik	flüröslesz	NA	NA	Te bizony sokat flüröslesz.	Én is sokat...	flüröslök	flüröslöm	flüröslöm	FALSE	lakik	-lik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	spügzünk	spügözünk	left	5.1309	121	spügzik / spügözik	spügzik, spügözni	ünk	NA	János imád spügözni, ezért sokat spügzik.	Mi ritkán...	spügzünk	spügözünk	spügzünk	TRUE	cselekszik	-zik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	kumlom	kumlok	right	2.5166	122	kumlik	kumlasz	NA	NA	Te bizony sokat kumlasz.	Én is sokat...	kumlok	kumlom	kumlok	TRUE	lakik	-lik	1	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	forzédnek	forzédnak	left	2.2466	123	forzéd	forzéd	nak	é	Ez itt egy forzéd.	Elneveztem a kutyámat...	forzédnek	forzédnak	forzédnek	TRUE	dzsungel	NA	NA	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
PARTICIPANT_hesp_baseline_2022-04-13_20h17.30.585.csv	2022-04-13	list2.csv	tiregzek	tiregzem	right	2.5369	124	tiregzik	tiregzel	NA	NA	Te bizony sokat tiregzel.	Én is sokat...	tiregzek	tiregzem	tiregzem	FALSE	lakik	-zik	2	PR2052	2003	nő	nem	2022-04-13_20h17.30.585	hesp_baseline	2021.2.3	Win32
